service_id,route_id,trip_id,direction_id,trip_headsign,block_id
WK,BLUE,WK_124979,0,Raidurg,WK_30201
WK,BLUE,WK_124980,1,Nagole,WK_30201
WK,BLUE,WK_124981,0,Raidurg,WK_30301
WK,BLUE,WK_124982,1,Nagole,WK_30301
WK,BLUE,WK_124983,0,Raidurg,WK_31301
WK,BLUE,WK_124984,1,Nagole,WK_31301
WK,BLUE,WK_124985,0,Raidurg,WK_30401
WK,BLUE,WK_124986,1,Nagole,WK_30401
WK,BLUE,WK_124987,0,Raidurg,WK_30501
WK,BLUE,WK_124988,1,Nagole,WK_30501
WK,BLUE,WK_124989,0,Raidurg,WK_30601
WK,BLUE,WK_124990,1,Nagole,WK_30601
WK,BLUE,WK_124991,0,Raidurg,WK_31401
WK,BLUE,WK_124992,1,Nagole,WK_31401
WK,BLUE,WK_124993,0,Raidurg,WK_30701
WK,BLUE,WK_124994,1,Nagole,WK_30701
WK,BLUE,WK_124995,0,Raidurg,WK_31501
WK,BLUE,WK_124996,1,Nagole,WK_31501
WK,BLUE,WK_124997,0,Raidurg,WK_30801
WK,BLUE,WK_124998,1,Nagole,WK_30801
WK,BLUE,WK_125006,0,Raidurg,WK_31701
WK,BLUE,WK_125010,0,Raidurg,WK_31201
WK,BLUE,WK_127261,0,Raidurg,WK_31801
WK,BLUE,WK_127263,0,Raidurg,WK_30901
WK,BLUE,WK_127264,1,Nagole,WK_30901
WK,BLUE,WK_127265,0,Raidurg,WK_31001
WK,BLUE,WK_127266,1,Nagole,WK_31001
WK,BLUE,WK_127267,0,Raidurg,WK_30101
WK,BLUE,WK_127268,1,Nagole,WK_30101
WK,BLUE,WK_127269,0,Raidurg,WK_31201
WK,BLUE,WK_127270,1,Nagole,WK_31201
WK,BLUE,WK_127271,0,Raidurg,WK_31701
WK,BLUE,WK_127272,1,Nagole,WK_31701
WK,BLUE,WK_127273,0,Raidurg,WK_30201
WK,BLUE,WK_127274,1,Nagole,WK_30201
WK,BLUE,WK_127275,0,Raidurg,WK_32201
WK,BLUE,WK_127276,1,Nagole,WK_32201
WK,BLUE,WK_127277,0,Raidurg,WK_30401
WK,BLUE,WK_127278,1,Nagole,WK_30401
WK,BLUE,WK_127279,0,Raidurg,WK_32301
WK,BLUE,WK_127280,1,Nagole,WK_32301
WK,BLUE,WK_127281,0,Raidurg,WK_31401
WK,BLUE,WK_127282,1,Nagole,WK_31401
WK,BLUE,WK_127283,0,Raidurg,WK_32401
WK,BLUE,WK_127284,1,Nagole,WK_32401
WK,BLUE,WK_127285,0,Raidurg,WK_30801
WK,BLUE,WK_127286,1,Nagole,WK_30801
WK,BLUE,WK_127287,0,Raidurg,WK_31601
WK,BLUE,WK_127288,1,Nagole,WK_31601
WK,BLUE,WK_127289,0,Raidurg,WK_31901
WK,BLUE,WK_127290,1,Nagole,WK_31901
WK,BLUE,WK_127291,0,Raidurg,WK_31101
WK,BLUE,WK_127292,1,Nagole,WK_31101
WK,BLUE,WK_127293,0,Raidurg,WK_32001
WK,BLUE,WK_127294,1,Nagole,WK_32001
WK,BLUE,WK_127295,0,Raidurg,WK_400101
WK,BLUE,WK_127296,1,Nagole,WK_400101
WK,BLUE,WK_127297,0,Raidurg,WK_32101
WK,BLUE,WK_127298,1,Nagole,WK_32101
WK,BLUE,WK_127299,0,Raidurg,WK_30301
WK,BLUE,WK_127300,1,Nagole,WK_30301
WK,BLUE,WK_127301,0,Raidurg,WK_31301
WK,BLUE,WK_127302,1,Nagole,WK_31301
WK,BLUE,WK_127303,0,Raidurg,WK_30501
WK,BLUE,WK_127304,1,Nagole,WK_30501
WK,BLUE,WK_127305,0,Raidurg,WK_30601
WK,BLUE,WK_127306,1,Nagole,WK_30601
WK,BLUE,WK_127307,0,Raidurg,WK_30701
WK,BLUE,WK_127308,1,Nagole,WK_30701
WK,BLUE,WK_127309,0,Raidurg,WK_31501
WK,BLUE,WK_127310,1,Nagole,WK_31501
WK,BLUE,WK_127311,0,Raidurg,WK_31801
WK,BLUE,WK_127312,1,Nagole,WK_31801
WK,BLUE,WK_127313,0,Raidurg,WK_30901
WK,BLUE,WK_127314,1,Nagole,WK_30901
WK,BLUE,WK_127315,0,Raidurg,WK_31001
WK,BLUE,WK_127316,1,Nagole,WK_31001
WK,BLUE,WK_127317,0,Raidurg,WK_30101
WK,BLUE,WK_127318,1,Nagole,WK_30101
WK,BLUE,WK_127319,0,Raidurg,WK_31201
WK,BLUE,WK_127320,1,Nagole,WK_31201
WK,BLUE,WK_127321,0,Raidurg,WK_31701
WK,BLUE,WK_127322,1,Nagole,WK_31701
WK,BLUE,WK_127323,0,Raidurg,WK_30201
WK,BLUE,WK_127324,1,Nagole,WK_30201
WK,BLUE,WK_127325,0,Raidurg,WK_32201
WK,BLUE,WK_127326,1,Nagole,WK_32201
WK,BLUE,WK_127327,0,Raidurg,WK_30401
WK,BLUE,WK_127328,1,Nagole,WK_30401
WK,BLUE,WK_127401,0,Raidurg,WK_31601
WK,BLUE,WK_127402,1,Nagole,WK_31601
WK,BLUE,WK_127403,0,Raidurg,WK_31901
WK,BLUE,WK_127404,1,Nagole,WK_31901
WK,BLUE,WK_127405,0,Raidurg,WK_31101
WK,BLUE,WK_127406,1,Nagole,WK_31101
WK,BLUE,WK_127407,0,Raidurg,WK_32001
WK,BLUE,WK_127408,1,Nagole,WK_32001
WK,BLUE,WK_127409,0,Raidurg,WK_400101
WK,BLUE,WK_127410,1,Nagole,WK_400101
WK,BLUE,WK_127411,0,Raidurg,WK_32101
WK,BLUE,WK_127412,1,Nagole,WK_32101
WK,BLUE,WK_127413,0,Raidurg,WK_30301
WK,BLUE,WK_127414,1,Nagole,WK_30301
WK,BLUE,WK_127415,0,Raidurg,WK_31301
WK,BLUE,WK_127416,1,Nagole,WK_31301
WK,BLUE,WK_127417,0,Raidurg,WK_30501
WK,BLUE,WK_127418,1,Nagole,WK_30501
WK,BLUE,WK_127419,0,Raidurg,WK_30601
WK,BLUE,WK_127420,1,Nagole,WK_30601
WK,BLUE,WK_127421,0,Raidurg,WK_30701
WK,BLUE,WK_127422,1,Nagole,WK_30701
WK,BLUE,WK_127423,0,Raidurg,WK_31501
WK,BLUE,WK_127424,1,Nagole,WK_31501
WK,BLUE,WK_127425,0,Raidurg,WK_31801
WK,BLUE,WK_127426,1,Nagole,WK_31801
WK,BLUE,WK_127427,0,Raidurg,WK_30901
WK,BLUE,WK_127428,1,Nagole,WK_30901
WK,BLUE,WK_127429,0,Raidurg,WK_31001
WK,BLUE,WK_127430,1,Nagole,WK_31001
WK,BLUE,WK_127431,0,Raidurg,WK_30101
WK,BLUE,WK_127432,1,Nagole,WK_30101
WK,BLUE,WK_127433,0,Raidurg,WK_31201
WK,BLUE,WK_127434,1,Nagole,WK_31201
WK,BLUE,WK_127435,0,Raidurg,WK_31701
WK,BLUE,WK_127436,1,Nagole,WK_31701
WK,BLUE,WK_127437,0,Raidurg,WK_30201
WK,BLUE,WK_127438,1,Nagole,WK_30201
WK,BLUE,WK_127439,0,Raidurg,WK_32201
WK,BLUE,WK_127440,1,Nagole,WK_32201
WK,BLUE,WK_127441,0,Raidurg,WK_30401
WK,BLUE,WK_127442,1,Nagole,WK_30401
WK,BLUE,WK_127443,0,Raidurg,WK_32301
WK,BLUE,WK_127444,1,Nagole,WK_32301
WK,BLUE,WK_127445,0,Raidurg,WK_31401
WK,BLUE,WK_127446,1,Nagole,WK_31401
WK,BLUE,WK_127447,0,Raidurg,WK_32401
WK,BLUE,WK_127448,1,Nagole,WK_32401
WK,BLUE,WK_127449,0,Raidurg,WK_30801
WK,BLUE,WK_127450,1,Nagole,WK_30801
WK,BLUE,WK_127451,0,Raidurg,WK_31601
WK,BLUE,WK_127452,1,Nagole,WK_31601
WK,BLUE,WK_127453,0,Raidurg,WK_31901
WK,BLUE,WK_127454,1,Nagole,WK_31901
WK,BLUE,WK_127455,0,Raidurg,WK_31101
WK,BLUE,WK_127456,1,Nagole,WK_31101
WK,BLUE,WK_127457,0,Raidurg,WK_32001
WK,BLUE,WK_127458,1,Nagole,WK_32001
WK,BLUE,WK_127459,0,Raidurg,WK_400101
WK,BLUE,WK_127460,1,Nagole,WK_400101
WK,BLUE,WK_127461,0,Raidurg,WK_32101
WK,BLUE,WK_127462,1,Nagole,WK_32101
WK,BLUE,WK_127463,0,Raidurg,WK_30301
WK,BLUE,WK_127464,1,Nagole,WK_30301
WK,BLUE,WK_127465,0,Raidurg,WK_31301
WK,BLUE,WK_127466,1,Nagole,WK_31301
WK,BLUE,WK_127693,0,Raidurg,WK_30501
WK,BLUE,WK_127694,1,Nagole,WK_30501
WK,BLUE,WK_127695,0,Raidurg,WK_32301
WK,BLUE,WK_127696,1,Nagole,WK_32301
WK,BLUE,WK_127697,0,Raidurg,WK_31401
WK,BLUE,WK_127698,1,Nagole,WK_31401
WK,BLUE,WK_127699,0,Raidurg,WK_30701
WK,BLUE,WK_127700,1,Nagole,WK_30701
WK,BLUE,WK_127701,0,Raidurg,WK_31501
WK,BLUE,WK_127702,1,Nagole,WK_31501
WK,BLUE,WK_127703,0,Raidurg,WK_30801
WK,BLUE,WK_127704,1,Nagole,WK_30801
WK,BLUE,WK_127705,0,Raidurg,WK_31601
WK,BLUE,WK_127706,1,Nagole,WK_31601
WK,BLUE,WK_127707,0,Raidurg,WK_31901
WK,BLUE,WK_127708,1,Nagole,WK_31901
WK,BLUE,WK_127709,0,Raidurg,WK_31001
WK,BLUE,WK_127710,1,Nagole,WK_31001
WK,BLUE,WK_127711,0,Raidurg,WK_30101
WK,BLUE,WK_127712,1,Nagole,WK_30101
WK,BLUE,WK_127713,0,Raidurg,WK_32001
WK,BLUE,WK_127714,1,Nagole,WK_32001
WK,BLUE,WK_127715,0,Raidurg,WK_400101
WK,BLUE,WK_127716,1,Nagole,WK_400101
WK,BLUE,WK_127717,0,Raidurg,WK_32101
WK,BLUE,WK_127718,1,Nagole,WK_32101
WK,BLUE,WK_127719,0,Raidurg,WK_30201
WK,BLUE,WK_127720,1,Nagole,WK_30201
WK,BLUE,WK_127903,0,Raidurg,WK_32301
WK,BLUE,WK_127904,1,Nagole,WK_32301
WK,BLUE,WK_127905,0,Raidurg,WK_30701
WK,BLUE,WK_127906,1,Nagole,WK_30701
WK,BLUE,WK_127922,0,Raidurg,WK_31601
WK,BLUE,WK_127923,1,Nagole,WK_31601
WK,BLUE,WK_127926,1,Nagole,WK_31301
WK,BLUE,WK_127927,0,Raidurg,WK_31301
WK,BLUE,WK_127930,0,Raidurg,WK_32201
WK,BLUE,WK_127931,1,Nagole,WK_32201
WK,BLUE,WK_127934,0,Raidurg,WK_30501
WK,BLUE,WK_127935,1,Nagole,WK_30501
WK,BLUE,WK_127938,0,Raidurg,WK_30801
WK,BLUE,WK_127939,1,Nagole,WK_30801
WK,BLUE,WK_127967,0,HITEC City,WK_401101
WK,BLUE,WK_127994,1,Mettuguda,WK_401101
WK,BLUE,WK_127997,0,HITEC City,WK_401201
WK,BLUE,WK_128008,0,HITEC City,WK_401101
WK,BLUE,WK_128010,0,HITEC City,WK_401201
WK,BLUE,WK_128014,1,Mettuguda,WK_401201
WK,BLUE,WK_128037,1,Nagole,WK_401101
WK,BLUE,WK_128041,1,Nagole,WK_401201
WK,BLUE,WK_130388,1,Nagole,WK_31801
WK,RED,WK_131067,0,L. B. Nagar,WK_10601
WK,RED,WK_131098,0,L. B. Nagar,WK_11701
WK,BLUE,WK_131206,0,Raidurg,WK_31101
WK,BLUE,WK_131248,0,Raidurg,WK_30101
WK,BLUE,WK_131300,0,Raidurg,WK_400101
WK,BLUE,WK_131342,0,Raidurg,WK_31501
WK,BLUE,WK_131467,0,Raidurg,WK_30501
WK,BLUE,WK_131480,0,Raidurg,WK_30601
WK,BLUE,WK_131501,0,Raidurg,WK_30801
WK,BLUE,WK_131515,0,Raidurg,WK_8701
WK,BLUE,WK_131517,0,Raidurg,WK_31201
WK,BLUE,WK_131519,0,Raidurg,WK_30201
WK,BLUE,WK_131537,0,Raidurg,WK_9001
WK,BLUE,WK_131545,0,Raidurg,WK_8601
WK,BLUE,WK_131547,0,Raidurg,WK_8501
WK,BLUE,WK_131551,0,Raidurg,WK_8801
WK,BLUE,WK_131553,0,Raidurg,WK_8901
WK,BLUE,WK_131570,1,Nagole,WK_30601
WK,BLUE,WK_131578,1,Nagole,WK_30801
WK,BLUE,WK_131622,1,Nagole,WK_31201
WK,BLUE,WK_131625,1,Nagole,WK_30201
WK,BLUE,WK_131627,1,Ameerpet,WK_400201
WK,BLUE,WK_131631,0,Raidurg,WK_400201
WK,BLUE,WK_131633,0,Raidurg,WK_30701
WK,BLUE,WK_131635,1,Nagole,WK_30701
WK,BLUE,WK_131637,1,Nagole,WK_31501
WK,RED,WK_131659,1,Miyapur,WK_10101
WK,RED,WK_131669,1,Miyapur,WK_11701
WK,BLUE,WK_131714,0,Raidurg,WK_19901
WK,BLUE,WK_131718,0,Raidurg,WK_20501
WK,BLUE,WK_131723,0,Raidurg,WK_20701
WK,BLUE,WK_131731,1,Nagole,WK_20701
WK,RED,WK_135822,0,L. B. Nagar,WK_10301
WK,RED,WK_135823,1,Miyapur,WK_10301
WK,RED,WK_135824,0,L. B. Nagar,WK_12301
WK,RED,WK_135825,1,Miyapur,WK_12301
WK,RED,WK_135826,0,L. B. Nagar,WK_10401
WK,RED,WK_135827,1,Miyapur,WK_10401
WK,RED,WK_135828,0,L. B. Nagar,WK_12401
WK,RED,WK_135829,1,Miyapur,WK_12401
WK,RED,WK_135830,0,L. B. Nagar,WK_10501
WK,RED,WK_135831,1,Miyapur,WK_10501
WK,RED,WK_135832,0,L. B. Nagar,WK_11401
WK,RED,WK_135833,1,Miyapur,WK_11401
WK,RED,WK_135834,0,L. B. Nagar,WK_10601
WK,RED,WK_135835,1,Miyapur,WK_10601
WK,RED,WK_135836,0,L. B. Nagar,WK_11501
WK,RED,WK_135837,1,Miyapur,WK_11501
WK,RED,WK_135838,0,L. B. Nagar,WK_11601
WK,RED,WK_135839,1,Miyapur,WK_11601
WK,RED,WK_135840,0,L. B. Nagar,WK_10701
WK,RED,WK_135841,1,Miyapur,WK_10701
WK,RED,WK_135842,0,L. B. Nagar,WK_10801
WK,RED,WK_135843,1,Miyapur,WK_10801
WK,RED,WK_135844,0,L. B. Nagar,WK_11801
WK,RED,WK_135845,1,Miyapur,WK_11801
WK,RED,WK_135846,0,L. B. Nagar,WK_10901
WK,RED,WK_135847,1,Miyapur,WK_10901
WK,RED,WK_135848,0,L. B. Nagar,WK_11901
WK,RED,WK_135849,1,Miyapur,WK_11901
WK,RED,WK_135850,0,L. B. Nagar,WK_11001
WK,RED,WK_135851,1,Miyapur,WK_11001
WK,RED,WK_135852,0,L. B. Nagar,WK_11101
WK,RED,WK_135853,1,Miyapur,WK_11101
WK,RED,WK_135854,0,L. B. Nagar,WK_12101
WK,RED,WK_135855,1,Miyapur,WK_12101
WK,RED,WK_135856,0,L. B. Nagar,WK_10101
WK,RED,WK_135857,1,Miyapur,WK_10101
WK,RED,WK_135858,0,L. B. Nagar,WK_11201
WK,RED,WK_135859,1,Miyapur,WK_11201
WK,RED,WK_135860,0,L. B. Nagar,WK_12201
WK,RED,WK_135861,1,Miyapur,WK_12201
WK,RED,WK_135862,0,L. B. Nagar,WK_10301
WK,RED,WK_135863,1,Miyapur,WK_10301
WK,RED,WK_135864,0,L. B. Nagar,WK_12301
WK,RED,WK_135865,1,Miyapur,WK_12301
WK,RED,WK_135866,0,L. B. Nagar,WK_10401
WK,RED,WK_135867,1,Miyapur,WK_10401
WK,RED,WK_135868,0,L. B. Nagar,WK_12401
WK,RED,WK_135869,1,Miyapur,WK_12401
WK,RED,WK_135870,0,L. B. Nagar,WK_10501
WK,RED,WK_135871,1,Miyapur,WK_10501
WK,RED,WK_135872,0,L. B. Nagar,WK_11401
WK,RED,WK_135873,1,Miyapur,WK_11401
WK,RED,WK_135874,0,L. B. Nagar,WK_10601
WK,RED,WK_135875,1,Miyapur,WK_10601
WK,RED,WK_135876,0,L. B. Nagar,WK_11501
WK,RED,WK_135877,1,Miyapur,WK_11501
WK,RED,WK_135878,0,L. B. Nagar,WK_11601
WK,RED,WK_135879,1,Miyapur,WK_11601
WK,RED,WK_135880,0,L. B. Nagar,WK_10701
WK,RED,WK_135881,1,Miyapur,WK_10701
WK,RED,WK_135882,0,L. B. Nagar,WK_10801
WK,RED,WK_135883,1,Miyapur,WK_10801
WK,RED,WK_135884,0,L. B. Nagar,WK_11801
WK,RED,WK_135885,1,Miyapur,WK_11801
WK,RED,WK_135886,0,L. B. Nagar,WK_10901
WK,RED,WK_135887,1,Miyapur,WK_10901
WK,RED,WK_135888,0,L. B. Nagar,WK_11901
WK,RED,WK_135889,1,Miyapur,WK_11901
WK,RED,WK_135890,0,L. B. Nagar,WK_11001
WK,RED,WK_135891,1,Miyapur,WK_11001
WK,RED,WK_135892,0,L. B. Nagar,WK_11101
WK,RED,WK_135893,1,Miyapur,WK_11101
WK,RED,WK_135894,0,L. B. Nagar,WK_12101
WK,RED,WK_135895,1,Miyapur,WK_12101
WK,RED,WK_135896,0,L. B. Nagar,WK_10101
WK,RED,WK_135897,1,Miyapur,WK_10101
WK,RED,WK_135898,0,L. B. Nagar,WK_11201
WK,RED,WK_135899,1,Miyapur,WK_11201
WK,RED,WK_135900,0,L. B. Nagar,WK_12201
WK,RED,WK_135901,1,Miyapur,WK_12201
WK,RED,WK_135902,0,L. B. Nagar,WK_10301
WK,RED,WK_135903,1,Miyapur,WK_10301
WK,RED,WK_135904,0,L. B. Nagar,WK_12301
WK,RED,WK_135905,1,Miyapur,WK_12301
WK,RED,WK_135906,0,L. B. Nagar,WK_10401
WK,RED,WK_135907,1,Miyapur,WK_10401
WK,RED,WK_135908,0,L. B. Nagar,WK_12401
WK,RED,WK_135909,1,Miyapur,WK_12401
WK,RED,WK_135910,0,L. B. Nagar,WK_10501
WK,RED,WK_135911,1,Miyapur,WK_10501
WK,RED,WK_135912,0,L. B. Nagar,WK_11401
WK,RED,WK_135913,1,Miyapur,WK_11401
WK,RED,WK_135914,0,L. B. Nagar,WK_10601
WK,RED,WK_135915,1,Miyapur,WK_10601
WK,RED,WK_135916,0,L. B. Nagar,WK_11501
WK,RED,WK_135917,1,Miyapur,WK_11501
WK,RED,WK_135918,0,L. B. Nagar,WK_11601
WK,RED,WK_135919,1,Miyapur,WK_11601
WK,RED,WK_135920,0,L. B. Nagar,WK_10701
WK,RED,WK_135921,1,Miyapur,WK_10701
WK,RED,WK_135922,0,L. B. Nagar,WK_10801
WK,RED,WK_135923,1,Miyapur,WK_10801
WK,RED,WK_135924,0,L. B. Nagar,WK_11801
WK,RED,WK_135925,1,Miyapur,WK_11801
WK,RED,WK_135926,0,L. B. Nagar,WK_10901
WK,RED,WK_135927,1,Miyapur,WK_10901
WK,RED,WK_135928,0,L. B. Nagar,WK_11901
WK,RED,WK_135929,1,Miyapur,WK_11901
WK,RED,WK_135930,0,L. B. Nagar,WK_11001
WK,RED,WK_135931,1,Miyapur,WK_11001
WK,RED,WK_135932,0,L. B. Nagar,WK_11101
WK,RED,WK_135933,1,Miyapur,WK_11101
WK,RED,WK_135934,0,L. B. Nagar,WK_12101
WK,RED,WK_135935,1,Miyapur,WK_12101
WK,RED,WK_135936,0,L. B. Nagar,WK_10101
WK,RED,WK_135937,1,Miyapur,WK_10101
WK,RED,WK_135938,0,L. B. Nagar,WK_11201
WK,RED,WK_135939,1,Miyapur,WK_11201
WK,RED,WK_135940,0,L. B. Nagar,WK_12201
WK,RED,WK_135941,1,Miyapur,WK_12201
WK,RED,WK_135942,0,L. B. Nagar,WK_10301
WK,RED,WK_135943,1,Miyapur,WK_10301
WK,RED,WK_135944,0,L. B. Nagar,WK_12301
WK,RED,WK_135945,1,Miyapur,WK_12301
WK,RED,WK_135946,0,L. B. Nagar,WK_10401
WK,RED,WK_135947,1,Miyapur,WK_10401
WK,RED,WK_135948,0,L. B. Nagar,WK_12401
WK,RED,WK_135949,1,Miyapur,WK_12401
WK,RED,WK_135950,0,L. B. Nagar,WK_10501
WK,RED,WK_135951,1,Miyapur,WK_10501
WK,RED,WK_135952,0,L. B. Nagar,WK_11401
WK,RED,WK_135953,1,Miyapur,WK_11401
WK,RED,WK_135954,0,L. B. Nagar,WK_10601
WK,RED,WK_135955,1,Miyapur,WK_10601
WK,RED,WK_135956,0,L. B. Nagar,WK_11501
WK,RED,WK_135957,1,Miyapur,WK_11501
WK,RED,WK_135958,0,L. B. Nagar,WK_11601
WK,RED,WK_135959,1,Miyapur,WK_11601
WK,RED,WK_135960,0,L. B. Nagar,WK_10701
WK,RED,WK_135961,1,Miyapur,WK_10701
WK,RED,WK_136229,0,L. B. Nagar,WK_12501
WK,RED,WK_136230,1,Miyapur,WK_12501
WK,RED,WK_136231,0,L. B. Nagar,WK_10801
WK,RED,WK_136232,1,Miyapur,WK_10801
WK,RED,WK_136233,0,L. B. Nagar,WK_11801
WK,RED,WK_136234,1,Miyapur,WK_11801
WK,RED,WK_136235,0,L. B. Nagar,WK_10901
WK,RED,WK_136236,1,Miyapur,WK_10901
WK,RED,WK_136237,0,L. B. Nagar,WK_11901
WK,RED,WK_136238,1,Miyapur,WK_11901
WK,RED,WK_136239,0,L. B. Nagar,WK_12601
WK,RED,WK_136240,1,Miyapur,WK_12601
WK,RED,WK_136241,0,L. B. Nagar,WK_11001
WK,RED,WK_136242,1,Miyapur,WK_11001
WK,RED,WK_136243,0,L. B. Nagar,WK_11101
WK,RED,WK_136244,1,Miyapur,WK_11101
WK,RED,WK_136245,0,L. B. Nagar,WK_12101
WK,RED,WK_136246,1,Miyapur,WK_12101
WK,RED,WK_136247,0,L. B. Nagar,WK_10101
WK,RED,WK_136248,1,Miyapur,WK_10101
WK,RED,WK_136249,0,L. B. Nagar,WK_12701
WK,RED,WK_136250,1,Miyapur,WK_12701
WK,RED,WK_136251,0,L. B. Nagar,WK_11201
WK,RED,WK_136252,1,Miyapur,WK_11201
WK,RED,WK_136253,0,L. B. Nagar,WK_12201
WK,RED,WK_136254,1,Miyapur,WK_12201
WK,RED,WK_136255,0,L. B. Nagar,WK_10301
WK,RED,WK_136256,1,Miyapur,WK_10301
WK,RED,WK_136257,0,L. B. Nagar,WK_12301
WK,RED,WK_136258,1,Miyapur,WK_12301
WK,RED,WK_136259,0,L. B. Nagar,WK_12801
WK,RED,WK_136260,1,Miyapur,WK_12801
WK,RED,WK_136261,0,L. B. Nagar,WK_10401
WK,RED,WK_136262,1,Miyapur,WK_10401
WK,RED,WK_136263,0,L. B. Nagar,WK_12401
WK,RED,WK_136264,1,Miyapur,WK_12401
WK,RED,WK_136265,0,L. B. Nagar,WK_10501
WK,RED,WK_136266,1,Miyapur,WK_10501
WK,RED,WK_136267,0,L. B. Nagar,WK_11401
WK,RED,WK_136268,1,Miyapur,WK_11401
WK,RED,WK_136269,0,L. B. Nagar,WK_12901
WK,RED,WK_136270,1,Miyapur,WK_12901
WK,RED,WK_136271,0,L. B. Nagar,WK_10601
WK,RED,WK_136272,1,Miyapur,WK_10601
WK,RED,WK_136273,0,L. B. Nagar,WK_11501
WK,RED,WK_136274,1,Miyapur,WK_11501
WK,RED,WK_136275,0,L. B. Nagar,WK_11601
WK,RED,WK_136276,1,Miyapur,WK_11601
WK,RED,WK_136277,0,L. B. Nagar,WK_10701
WK,RED,WK_136278,1,Miyapur,WK_10701
WK,RED,WK_136279,0,L. B. Nagar,WK_12501
WK,RED,WK_136280,1,Miyapur,WK_12501
WK,RED,WK_136281,0,L. B. Nagar,WK_10801
WK,RED,WK_136282,1,Miyapur,WK_10801
WK,RED,WK_136283,0,L. B. Nagar,WK_11801
WK,RED,WK_136284,1,Miyapur,WK_11801
WK,RED,WK_136285,0,L. B. Nagar,WK_10901
WK,RED,WK_136286,1,Miyapur,WK_10901
WK,RED,WK_136287,0,L. B. Nagar,WK_11901
WK,RED,WK_136288,1,Miyapur,WK_11901
WK,RED,WK_136289,0,L. B. Nagar,WK_12601
WK,RED,WK_136290,1,Miyapur,WK_12601
WK,RED,WK_136291,0,L. B. Nagar,WK_11001
WK,RED,WK_136292,1,Miyapur,WK_11001
WK,RED,WK_136293,0,L. B. Nagar,WK_11101
WK,RED,WK_136294,1,Miyapur,WK_11101
WK,RED,WK_136295,0,L. B. Nagar,WK_12101
WK,RED,WK_136296,1,Miyapur,WK_12101
WK,RED,WK_136297,0,L. B. Nagar,WK_10101
WK,RED,WK_136298,1,Miyapur,WK_10101
WK,RED,WK_136299,0,L. B. Nagar,WK_12701
WK,RED,WK_136300,1,Miyapur,WK_12701
WK,RED,WK_136301,0,L. B. Nagar,WK_11201
WK,RED,WK_136302,1,Miyapur,WK_11201
WK,RED,WK_136303,0,L. B. Nagar,WK_12201
WK,RED,WK_136304,1,Miyapur,WK_12201
WK,RED,WK_136305,0,L. B. Nagar,WK_10301
WK,RED,WK_136306,1,Miyapur,WK_10301
WK,RED,WK_136307,0,L. B. Nagar,WK_12301
WK,RED,WK_136308,1,Miyapur,WK_12301
WK,RED,WK_136309,0,L. B. Nagar,WK_12801
WK,RED,WK_136310,1,Miyapur,WK_12801
WK,RED,WK_136311,0,L. B. Nagar,WK_10401
WK,RED,WK_136312,1,Miyapur,WK_10401
WK,RED,WK_136313,0,L. B. Nagar,WK_12401
WK,RED,WK_136314,1,Miyapur,WK_12401
WK,RED,WK_136315,0,L. B. Nagar,WK_10501
WK,RED,WK_136316,1,Miyapur,WK_10501
WK,RED,WK_136317,0,L. B. Nagar,WK_11401
WK,RED,WK_136318,1,Miyapur,WK_11401
WK,RED,WK_136319,0,L. B. Nagar,WK_12901
WK,RED,WK_136320,1,Miyapur,WK_12901
WK,RED,WK_136321,0,L. B. Nagar,WK_10601
WK,RED,WK_136322,1,Miyapur,WK_10601
WK,RED,WK_136323,0,L. B. Nagar,WK_11501
WK,RED,WK_136324,1,Miyapur,WK_11501
WK,RED,WK_136325,0,L. B. Nagar,WK_11601
WK,RED,WK_136326,1,Miyapur,WK_11601
WK,RED,WK_136327,0,L. B. Nagar,WK_10701
WK,RED,WK_136328,1,Miyapur,WK_10701
WK,RED,WK_136329,0,L. B. Nagar,WK_12501
WK,RED,WK_136330,1,Miyapur,WK_12501
WK,RED,WK_136331,0,L. B. Nagar,WK_10801
WK,RED,WK_136332,1,Miyapur,WK_10801
WK,RED,WK_136333,0,L. B. Nagar,WK_11801
WK,RED,WK_136334,1,Miyapur,WK_11801
WK,RED,WK_136335,0,L. B. Nagar,WK_10901
WK,RED,WK_136336,1,Miyapur,WK_10901
WK,RED,WK_136337,0,L. B. Nagar,WK_11901
WK,RED,WK_136338,1,Miyapur,WK_11901
WK,RED,WK_136339,0,L. B. Nagar,WK_12601
WK,RED,WK_136340,1,Miyapur,WK_12601
WK,RED,WK_136341,0,L. B. Nagar,WK_11001
WK,RED,WK_136342,1,Miyapur,WK_11001
WK,RED,WK_136343,0,L. B. Nagar,WK_11101
WK,RED,WK_136344,1,Miyapur,WK_11101
WK,RED,WK_136345,0,L. B. Nagar,WK_12101
WK,RED,WK_136346,1,Miyapur,WK_12101
WK,RED,WK_136347,0,L. B. Nagar,WK_10101
WK,RED,WK_136348,1,Miyapur,WK_10101
WK,RED,WK_136349,0,L. B. Nagar,WK_12701
WK,RED,WK_136350,1,Miyapur,WK_12701
WK,RED,WK_136351,0,L. B. Nagar,WK_11201
WK,RED,WK_136352,1,Miyapur,WK_11201
WK,RED,WK_136353,0,L. B. Nagar,WK_12201
WK,RED,WK_136354,1,Miyapur,WK_12201
WK,BLUE,WK_136360,0,Raidurg,WK_203701
WK,BLUE,WK_136361,1,Mettuguda,WK_203701
WK,BLUE,WK_136364,0,Raidurg,WK_8701
